id,name,address,lat,lon,url_2gis,district
9430468281761823,Парковка ТЦ Мамыр,"Алматы, Парковка ТЦ Мамыр",43.215608,76.854623,https://2gis.kz/almaty/firm/9430468281761823,Алматы
70000001057445211,Парковка ТРК Mega Center Alma-Ata,"Алматы, Объект",43.202048,76.893458,https://2gis.kz/almaty/firm/70000001057445211,Алматы
70000001057442408,Парковка №1006,"Алматы, Объект",43.192238,76.889054,https://2gis.kz/almaty/firm/70000001057442408,Алматы
9429940001704788,"Алмагуль, автостоянка","Алматы, улица Жарокова, 284",43.205901,76.90519,https://2gis.kz/almaty/firm/9429940001704788,Алматы
9429940001206213,"Тума, автостоянка","Алматы, улица Абиша Кекилбайулы, 30Б",43.207986,76.88956,https://2gis.kz/almaty/firm/9429940001206213,Алматы
70000001057445227,Парковка ТРЦ Mega Alma-Ata,"Алматы, Объект",43.20029,76.893531,https://2gis.kz/almaty/firm/70000001057445227,Алматы
70000001090589388,"MyCharge, ​станция зарядки для электромобилей","Алматы, улица Розыбакиева, 247г",43.203074,76.893903,https://2gis.kz/almaty/firm/70000001090589388,Алматы
9430468281761864,Парковка ТРЦ Mega Alma-Ata,"Алматы, Парковка ТРЦ Mega Alma-Ata",43.201569,76.892161,https://2gis.kz/almaty/firm/9430468281761864,Алматы
70000001113799972,"Urban parking, платная парковка","Алматы, Объект",43.208516,76.893556,https://2gis.kz/almaty/firm/70000001113799972,Алматы
70000001057445230,Паркомат,Алматы,43.201295,76.892107,https://2gis.kz/almaty/firm/70000001057445230,Алматы
70000001113724868,"Parqour, платная парковка","Алматы, Объект",43.208862,76.890029,https://2gis.kz/almaty/firm/70000001113724868,Алматы
70000001113755448,"Urban parking, парковка Estet","Алматы, Объект",43.207904,76.891634,https://2gis.kz/almaty/firm/70000001113755448,Алматы
9429940001709461,"Ардагер, автостоянка","Алматы, Утепова улица, 29/10",43.218878,76.888877,https://2gis.kz/almaty/firm/9429940001709461,Алматы
70030077099765875,Парковка подземная большая,"Алматы, Парковка подземная большая",43.207018,76.911874,https://2gis.kz/almaty/firm/70030077099765875,Алматы
70000001096763088,"Parqour, парковка МФК Villa","Алматы, Объект",43.211602,76.920252,https://2gis.kz/almaty/firm/70000001096763088,Алматы
70000001090406110,"Almaty Parking, парковка №4012","Алматы, Объект",43.220134,76.90177,https://2gis.kz/almaty/firm/70000001090406110,Алматы
70000001094571069,Парковка БЦ Fortis,"Алматы, Объект",43.20985,76.907939,https://2gis.kz/almaty/firm/70000001094571069,Алматы
70000001101528534,Парковка БЦ Азия-Мост,"Алматы, Объект",43.218113,76.906076,https://2gis.kz/almaty/firm/70000001101528534,Алматы
70030077077118424,3,"Алматы, 3",43.193233,76.906614,https://2gis.kz/almaty/firm/70030077077118424,Алматы
9430468281762020,Парковка ВУЗ Нур-Мубарак,"Алматы, Парковка ВУЗ Нур-Мубарак",43.211869,76.918389,https://2gis.kz/almaty/firm/9430468281762020,Алматы
70000001083525256,"Tol.Charge, станция зарядки электромобилей","Алматы, Объект",43.203298,76.977048,https://2gis.kz/almaty/firm/70000001083525256,Алматы
70000001083740905,"Connect ev, станция зарядки электромобилей","Алматы, Объект",43.198827,76.979398,https://2gis.kz/almaty/firm/70000001083740905,Алматы
9429940001492749,"Жолай-1, автостоянка","Алматы, микрорайон Жетысу-2, 3/3",43.222533,76.844572,https://2gis.kz/almaty/firm/9429940001492749,Алматы
9429940001588606,Автостоянка,"Алматы, микрорайон Аксай-1, 26а",43.241479,76.830143,https://2gis.kz/almaty/firm/9429940001588606,Алматы
9430468281761993,Парковка гипермаркета Метро,"Алматы, Парковка гипермаркета Метро",43.240587,76.840401,https://2gis.kz/almaty/firm/9430468281761993,Алматы
